item_id,eye_witness,eye_witness_in,eye_witness_out,informative,informative_in,informative_out,Y_in,Y_out,Y,tokens
1237,0,0,3,1,3,0,0,3,0,nyc school also closed tomorrow hurricane failure fuckyousandy hurricanesandy sandy hype
1238,0,0,3,0,1,2,0,3,0,damn man m super tired reason sandy poop like harrisburg paranoid shit nothing even happened teamfucksandy
1239,1,1,2,0,1,2,0,3,0,still taking care business  bill paid company nt care sandy
1240,0,0,3,1,3,0,0,3,0, time ny gov cuomo heaviest weather expected early 6pm ppl get safe place tcokibluzrp sandy
1241,0,0,3,1,3,0,0,3,0,    rt reuters eighteen death newyork city sandy  mayorbloomberg
1242,1,1,2,1,2,1,1,2,1, mashable this apocalypse video show sandy destruction tconszxanj4
1243,0,0,3,1,3,0,0,3,0, huffingtonpost mayorbloomberg 670000 newyorkers withoutpower sandy nyc
1244,0,0,3,1,3,0,0,3,0,sad haiti hurricanesandy leaf behind death devastation tco3hyunxor
1245,0,0,3,1,3,0,0,3,0, thinkgeek re dry safe thinkgeek hq fairfax va  everyone s lucky donated 1k redcross tco8zija174
1246,0,0,3,0,0,3,0,3,0,uhoh princeton eyecare closed s official sandy
1247,0,0,3,1,3,0,0,3,0,nyc folk itching get back work walk brooklyn bridge sandy tcowri95bjm
1248,0,0,3,1,3,0,0,3,0,twchurricane sandy poweroutage occurring far west northwest indiana southwest michigan wind gusting 40 mph
1249,0,0,3,1,3,0,0,3,0,wildfeed hurricanesandy lower manhattan newyork water tcozcupfqz5     youtube
1250,0,0,3,1,2,1,0,3,0,skeletal remains found upended tree due sandy death investigator exhumes skull tcot39qs0bs
1251,0,0,3,0,0,3,0,3,0,sandy
1252,0,0,3,1,2,1,0,3,0,sandy within hour
1253,0,0,3,0,2,1,0,3,0,hurricanesandy sandy theperfectstorm 1991 scary part day match  3 day halloween  st tcoitqubxec
1254,0,0,3,1,3,0,0,3,0,ap ap video major damage shown newyork city sandy tcowour5etr ras chasingnj
1255,0,0,3,0,0,3,0,3,0, thugly plain white s bettter something sandy fucking shit nyc delilah probably dead
1256,0,0,3,0,1,2,0,3,0, tmz russell simmons nyc homeless  they re fked video tcopepj3cil
1257,0,0,3,0,0,3,0,3,0,katehayden223 ya holding sandy
1258,0,0,3,0,0,3,0,3,0,bon le jeux de mot avec atlanticcity et atlantide a va faire comeon sandy
1259,0,0,3,1,3,0,0,3,0,shelter struggling house homeless kid tcoxeun37ns
1260,0,0,4,0,1,3,0,4,0, timguinee  autumrose thanks timguinee david lyon supporting arccapefear sandy response nbcrevolution tco512best1 pleasure
1261,0,0,3,0,0,3,0,3,0, xnatsmoochesx sandy please nt harm home nyc forever heart    
1262,0,0,3,0,0,3,0,3,0,fuckin everyones money rt childsaint hurricanesandy fucking money man
1263,0,0,3,0,1,2,0,3,0,way punk rt jadiebabey hurricanesandy hitting nyc tco3vmefqjq
1264,0,0,3,0,1,2,0,3,0, downtonlive  laurenobern superstorm sandy sound like superhero marvel universe   though villain think frankenstorm
1265,0,0,3,0,1,2,0,3,0,send weather pic recreation pic pikesville patch tcowslno9pj woodlawn randallstown mdsandy
1266,0,0,3,0,0,3,0,3,0, cnnee decenas de persona en nuevayork acuden al camin de cnn para recargar sus telfonos sandy tal e la dependencia tcogcp4ztph
1267,0,0,3,0,1,2,0,3,0,android said already tcorbovypmy
1268,0,0,3,0,1,2,0,3,0,therealsunnista hope re safe well nyc sandy nt hurt lot love across pond xxxx
1269,0,0,3,1,3,0,0,3,0,limited train service resuming nyc superstormsandy cbs news hindu business line limi  tcoqf2i3m9o
1270,0,0,3,1,1,2,0,3,0, toitech twitter brave hurricanesandy speed reliefeffort tcowoueocll
1271,0,0,3,0,1,2,0,3,0, papabossjohnson rip victim died sandy
1272,0,0,3,0,2,1,0,3,0,ny gov limited nyc subway metro north lirr commuter rail service tomorrow sandy
1273,0,0,3,1,2,1,0,3,0,scary pic hanging crane nyc yikes hope hang pun intended sandy
1274,0,0,3,0,1,2,0,3,0, soveryawkward awkward moment realize movie 2012new yorkcity flooded s 2012new yorkcity flooding sandy
1275,0,0,3,0,0,3,0,3,0, kailataryn praying everyone back home everywhere else affected sandy jerseystrong
1276,0,0,3,0,1,2,0,3,0,say somalia s situation mt malonebarry shabaab tweeting sandyfor crime islam tcogwyhhspz
1277,1,1,2,1,3,0,1,2,1,closed 6th ave cps damaged crane sandy nyc tcosxkwj4kt
1278,0,0,3,1,3,0,0,3,0,bhalsalman smalawi amnestyar s latest blog homelessness hurricanesandy tco0w6iquzy
1279,0,0,3,1,3,0,0,3,0, baseballwisdom hurricanesandy cross path 60 million people s population south africa prayfortheeastcoast
1280,0,0,3,1,3,0,0,3,0,russell simmons nyc homeless  they re fked tcogawud6vc
1281,0,0,3,0,0,3,0,3,0, mznanalebeux wish pple would shutup sandy hype nt affect u thank god affected others elsewhere grateful
1282,0,0,3,0,0,3,0,3,0, romneystormtips clear eye full heat climatechange denier sandy romneystormtips
1283,0,0,3,0,0,3,0,3,0,kanye west safe sandy thanx kim kardashians hug as
1284,0,0,3,0,0,3,0,3,0, tarathelord would like thank sandy main bitch keeping school couple day
1285,0,0,3,0,1,2,0,3,0, beyonceland prayer go victim hurricanesandy godbless everyone eastern u
1286,0,0,3,0,0,3,0,3,0,phillyjim hunterpence conanobrien mrobbing boyzz banging parker keeping rf tight lt giant 5 sandy woulda missed
1287,0,0,3,0,0,3,0,3,0,reading li nyc horror story bear repeating hudson valley dodged damn howitzer shell sandy luckyinpok
1288,0,0,3,0,1,2,0,3,0,nyc sandy uuuuuuuuuuuuu tcotetpmgqt
1289,0,0,3,1,3,0,0,3,0, jjauthor state state guide hurricanesandy tcoiu21tci0
1290,0,0,3,1,3,0,0,3,0, ryotnews photo insane flooding east village nyc sandy get breaking sandy news tcow0djpvr2 tcotok7ywpi
1291,0,0,3,0,0,3,0,3,0, castmeaside hurricane like woman start wild wet blow hard end take half shit sandy
1292,0,0,3,0,1,2,0,3,0, whostreyandre hurricanesandy party crib bring drink food power bottled water sleeping bag first aid kit
1293,0,0,3,1,3,0,0,3,0,superstormsandy kill 35 leaf eight millionwithout power cancel 12000 flight flight glasgow  tcokbyzey6e
1294,0,0,3,0,1,2,0,3,0,hahaha m cry watching news reporter get blown street sandy
1295,0,0,3,0,1,2,0,3,0,want hang sandy hurricane nyc crane
1296,0,0,3,1,2,1,0,3,0, dangermindsblog missed nonsense obama caused hurricane sandy  say conspiracy theorist tcomp32ligj
1297,0,0,3,1,2,1,0,3,0,cant believe footage flooding nyc subway system tcoput1ws65 sandy
1298,0,0,3,0,0,3,0,3,0,impactante imagen delhuracn sandy tcozkozjov8
1299,0,0,3,0,2,1,0,3,0, ryanlochte duehurricane sandy 90210 episode postponed november 5th hopeeveryone safe north
1300,0,0,3,0,0,3,0,3,0,oh sandy lynnndsaaay
1301,0,0,3,0,0,3,0,3,0,make come naija experience real poweroutage sandy
1302,0,0,3,1,3,0,0,3,0, raeabileah dark much nyc tonight much baghdad nightly since u started bombing 9yrs ago sandy wardollarshome codepink
1303,0,0,3,1,3,0,0,3,0,otr pub travel travel headache sandy shuts subway cancel flight npr blog tco1kbux1ko
1304,0,0,3,0,0,3,0,3,0,hi agirlastyle end lastnight m writing making best sandy elle let know
1305,0,0,3,0,0,3,0,3,0,creative sandy tcoqyl1fzhn
1306,0,0,3,0,1,2,0,3,0, eltiempo sandy deja 29 muertos nuevayork sin luz sin transporte aislada tcovji5zvnl ampliacin
1307,0,0,3,0,0,3,0,3,0, londonandreams prayforusa rt re support people getting hit hurricanesandy tcokg4vvbrv
1308,0,0,3,0,0,3,0,3,0, newwavehooker sandy oh la grue qui menace de seffondrer nycpendant ce temp 51 morts haitimais ya pa de beau building filmerah ok
1309,0,0,3,0,0,3,0,3,0,confused sandy  news say world endingbut friend nyc seem shoppingeating outparkdog walkinghaving meeting
1310,0,0,3,0,0,3,0,3,0, classtechtips another rainy day activity create qr scavenger hunt student tcouwz57ph1 commoncore ipaded edtech sandy
1311,0,0,3,0,0,3,0,3,0,dopo il passaggio di sandy newyork si fa la conta dei danni chiss quanti tecnici rideranno twitandshout
1312,0,0,3,1,3,0,0,3,0,earlier today google love nyc add hurricanesandy crisis map tcoygdtbsaw
1313,0,0,3,1,1,2,0,3,0, oxfamengineers hurricanesandy haiti tcofiwfyr5v
1314,0,0,3,0,0,3,0,3,0,dubbi alla holden caulfield che fanno gli uccelli durante un uragano sandy tcoraaqomsi
1315,0,0,3,1,3,0,0,3,0, rangersseal seal took wee trip usa check damage caused sandy flooding serious danger left tconzo0mykr
1316,0,0,3,1,3,0,0,3,0,safe yall  toniaries re officially evacuating modern medium hq heading hill safe everyone sandy fb
1317,0,0,3,1,3,0,0,3,0,next hour storm worst nyc safe stay inside sandy hurricane nyc
1318,0,0,3,1,2,1,0,3,0,hurricanesandy update nascar likely wont affected superstorm tcofeaxrdme
1319,0,0,3,0,0,3,0,3,0,sandy kept bed day
1320,0,0,3,0,0,3,0,3,0,cockrel61 due large number kid woman whose life get fucked hurricanesandy renamed saville
1321,0,0,3,1,3,0,0,3,0,post hurricanesandy williamsburg nyc tcouya8zqwd photo
1322,0,0,3,1,3,0,0,3,0, carsontink nt seen picture yet s awesome tombunknown soldier hurricanesandy tcogubhrbpw
1323,0,0,3,1,3,0,0,3,0,sandy hit european airline insurer market hurricanesandy economic impact well beyond  tcomjkmw8ao news
1324,0,0,3,1,3,0,0,3,0, mikebloomberg next sandy briefing 545 pm 1030 watch live tcopzwezmcp
1325,0,0,3,1,3,0,0,3,0,hurricanesandy brush virginia carolina crop cotton
1326,0,0,3,1,3,0,0,3,0, bbcbreaking restoring power storm sandy could take 8 day newjersey governor 29 hospital lost supply update live tcoioas5az4
1327,0,0,3,0,0,3,0,3,0,thoughtprayer eastcoast u today staysafe hurricane nyc sandy
1328,0,0,3,1,3,0,0,3,0, mariobalotelad live picture hurricanesandy america wow tco2w9wc5dx
1329,0,0,3,0,0,3,0,3,0, bryangreenberg  liking  nyc friend photo instagram really mean  oh shit m sorry s crazy  sandy
1330,1,1,2,0,0,3,0,3,0,seems praying working nothing happening storm wise centre manhattan anyway storm sandy nyc
1331,0,0,3,0,0,3,0,3,0,mkapki aman sandye dikkat
1332,0,0,3,1,3,0,0,3,0, nygovcuomo breaking limited subway service restored 14 mta system  23 line tomorrow sandy mtainsider
1333,0,0,3,0,2,1,0,3,0,people city northeast america hope safe sound affected much cyclone sandy   
1334,0,0,3,0,1,2,0,3,0, outbrain proud nyc startup love city stand heartgo effected sandy let u know help
1335,1,1,2,1,3,0,1,2,1, piersmorgan broken cranedangling tallest residential building ny right outside cnn ny alarming sandy tcowjnylczl
1336,0,0,3,1,2,1,0,3,0, presidentobama focus sandy election tcotx0gbvod
1337,0,0,3,1,2,1,0,3,0, louis2caunes spciale guybirenbaum thedayafter sandy nyc frankenstorm superstorm aftermath tcooazlvftm
1338,0,0,3,0,1,2,0,3,0,whoever made hurricanesandy account need stop annoying af
1339,0,0,3,0,0,3,0,3,0, trapiello sandy como huracn destroz cuba hait pero para la gran prensa eso vale sandy llego como tormenta usa si vale para la prensa
1340,0,0,3,0,1,2,0,3,0, onepablo gangnam style raindance nyc sandy
1341,0,0,3,0,0,3,0,3,0,serperort elhuracn sandy lleva un tiburn la calles de newjersey ssantiagosegura tcokbrvqba0
1342,0,0,3,1,1,2,0,3,0,lenox lounge 124th lenox ave 234pm nyc daybyday copyright2012 harlem hurricanesandy window tcod9aktekf
1343,0,0,3,1,3,0,0,3,0, uncucumbered chris christie presidentobama has great  all over  hurricanesandy tcoquiimrxm
1344,0,0,3,1,3,0,0,3,0,top story doublerainbow shine nyc superstormsandy tco6i6nkczr see tcodaalbspy
1345,0,0,3,1,3,0,0,3,0,sandy leaf 39 dead 82 millionwithout power u cbcca cbccasandy leaf 39 dead 82 millionwithout power uscbccaupda 
1346,0,0,3,0,1,2,0,3,0,importantly nt lose power sandy nyc gladtobeinharlem
1347,0,0,3,0,1,2,0,3,0,styleslikesbutt realliampayne hey liam get hello hurricanesandy get 3
1348,0,0,3,1,3,0,0,3,0, usgs current flood event hurricanesandy tcowz93ojpn
1349,0,0,3,1,2,1,0,3,0, dkkipp good know rt buzzedition 9 viral photo nt hurricanesandy tcowu0pzo8o via buzzfeed
1350,0,0,3,0,0,3,0,3,0,theking001 felixvictorino laluzjose si se mete sandy como en nyc queda barquita aprende eso cualquier lluvia inunda rd noeslomismo
1351,0,0,3,0,0,3,0,3,0, paulryangosling hey girl mitt say cut fema budget let state handle disasterrelief could go wrong sandy
1352,0,0,3,0,1,2,0,3,0, bakerstjournal  boisterous october weather remained indoors day    resident patient  sherlock sandy sohavewe
1353,0,0,3,0,1,2,0,3,0, justlikeike miss revolution bgc nd sandy
1354,0,0,3,0,1,2,0,3,0,named hurricanesandy sanchez would nt touchdown nynj nyj smh
1355,0,0,3,0,0,3,0,3,0,nyc genuinely tends make fired tcos6ahsnsm
1356,0,0,3,1,2,1,0,3,0,wildkrrd etr 4 sandy affected area time working quickly safely possible get everyone back
1357,0,0,3,0,0,3,0,3,0, blackberryvzla tormenta sandy afecta los servicios de movistar venezuela tcodjy3vvno
1358,0,0,3,0,1,2,0,3,0,heartgo nyc hope rest eastcoast take heed warning remains safe smart storm sandy
1359,0,0,3,0,1,2,0,3,0, gothamist sandy really needed pic poststorm rainbow nyc tco7y6rdvc0
1360,0,0,3,1,3,0,0,3,0,sandy 40 mile nj wind water swell tcog5zzqafj tcorztwgsva
1361,0,0,3,0,2,1,0,3,0, hova216 sandy hitting nyc within next hour prayer everyone       
1362,0,0,3,1,3,0,0,3,0, johndeguzman empty timesquare nyc sandy timesquare tcoeq0l2mgd
1363,0,0,3,1,3,0,0,3,0, motivateathlete retweet respect tombunknown soldier continues stay guarded throughout hurricanesandy tcoduafnr4e
1364,0,0,3,0,0,3,0,3,0,everyone staysafe crazy weather sandy
1365,0,0,3,1,3,0,0,3,0, njsendems impacted sandy visit tcowahtlwxf see fema assistance may quality  tcozpfutw20
1366,0,0,3,1,2,1,0,3,0, cdcdrcportier please rt co poisoning deadly use generator safely place outside 25 foot away tcon4o5klfh sandy
1367,0,0,3,0,0,3,0,3,0,squirrel looking  never mind sandy tcojf5ylcwv
1368,0,0,3,0,1,2,0,3,0, pulatlhaps aaah hair rt bosschicks staysafe  sandy nt even play tcoev2fqhi4
1369,0,0,3,1,2,1,0,3,0, kentonmagazine rt entertainista nyc prepares hurricane vs rest world please note step 1 tcoyt2lntv0 sandy
1370,0,0,3,0,1,2,0,3,0,newyork lover ya ll okay e jo o hide sefs nt let sandy pushh youuu
1371,0,0,3,0,0,3,0,3,0,hurricanesandy totally going fuck nba fantasy standing
1372,0,0,3,1,2,1,0,3,0, joepompeo hurricanesandy shine spotlight local news tcobmoqltid
1373,0,0,3,0,1,2,0,3,0, amympayne occupy wall street cheer hurricane devastation  capitalism retreating  tcoq90madq0 sandy nyc
1374,0,0,3,0,2,1,0,3,0,hurricanesandy take care padas area tcouf7ufmjf
1375,0,0,3,0,2,1,0,3,0, sasha031 june republican voted democratic amendment increase flood control funding du tcozcdqxokn sandy hurricane nyc
1376,0,0,3,0,0,3,0,3,0,sandy80z hid      
1377,0,0,3,1,2,1,0,3,0,xhurricanesandy film 2012new york flooded october world ended s october s 2012new york flooded sandy
1378,0,0,3,0,0,3,0,3,0,nyc lol put everything tcoqdzw1cwc
1379,0,0,3,1,2,1,0,3,0, schizophrene sandy sale pute
1380,0,0,3,1,3,0,0,3,0, nycmayorsoffice tappan zee bridge close 4 pm today per nygovcuomo sandy
1381,1,1,2,0,1,2,1,2,0,idea still power knockonwood sandy
1382,0,0,3,1,3,0,0,3,0, mtainsider photo showing damage mta transit system aftermath hurricanesandy tcoqoikhj4v flurry
1383,0,0,3,0,1,2,0,3,0, dylanailofoco dear sandy wake need one day
1384,0,0,3,0,1,2,0,3,0,first sandy nilam beware human nature s responding
1385,0,0,3,0,2,1,0,3,0, queeneurope sandy hitting europe d starting plan summit set legislative basis design framework buying lifeboat
1386,0,0,3,0,0,3,0,3,0,wirbelsturm  sandy  der brse ein laues lftchen  sandy  stoppt den brsenhandel doch bedeutet der stu  tcolofnqzdn
1387,0,0,3,0,0,3,0,3,0, longhairprobss sandy nice excuse hair week 
1388,0,0,3,1,3,0,0,3,0, ashesdaarling hurricanesandy hitting newjersey 6pm today toronto get 10 15 km wind come
1389,0,0,3,1,3,0,0,3,0, styleit donation redcross sandy rt gap fill blank essential fall accessory 
1390,0,0,3,1,3,0,0,3,0, nadinefanous sandy damage estimated 20bn sandyhani
1391,0,0,3,0,1,2,0,3,0,americanos usam instagram para registrar furaco sandy tcowmgchmrf via olhardigital
1392,0,0,3,0,1,2,0,3,0, chanielandran sandy liquor come handy   safe would def drinkin nyc right
1393,0,0,3,0,0,3,0,3,0,ppl acting like sandy nt effect bc nt get hit  know ny nt making money whole country effected
1394,0,0,3,0,0,3,0,3,0, tkminspired thinking everyone nyc along eastcoast staysafe sandy
1395,0,0,3,0,1,2,0,3,0, joanneedralin praying relative newjersey experiencing hurricanesandy watch shark swimming yard accdg news
1396,0,0,3,0,1,2,0,3,0,seriously wish could help people gonna suffer sandy
1397,1,1,2,0,0,3,0,3,0,hope sandy dont break balcony ima really upset lol
1398,0,0,3,1,3,0,0,3,0, mikebloomberg remember call 911 case true emergency use 311 report downed tree flooding sandy nyc
1399,0,0,3,1,3,0,0,3,0, daily webcam stationed top nytimes building nyc capture sandy hitting city tcooq5t7rc0
1400,0,0,3,0,0,3,0,3,0,sandy  realmente uma denominao muito doce e meiga para um furaco
1401,0,0,3,0,0,3,0,3,0, jimgaffigan maybe start referring sandy sandra settle sensitivestorm sexism
1402,0,0,3,1,3,0,0,3,0, nytjim rt nycmayorsofficemayor bloomberg update newyorkers sandy 10 live tcoslea1ii5
1403,1,2,1,0,1,2,1,2,0, maureenjohnson s starting hit nyc thing started kick sandy
1404,0,0,3,1,3,0,0,3,0,crane collapsed newyork sandy
1405,0,0,3,1,2,1,0,3,0, pthny homeless newyorkers tell u hurricanesandy story
1406,1,1,2,1,2,1,1,2,1,nickstudmuffin nick jonas joe jonas nyc sandy x tcokzqbjrjx
1407,0,0,3,0,2,1,0,3,0,beer ok naming batch sandy rt greysail still withoutpower damage flooding brewery 
1408,0,0,3,1,3,0,0,3,0, stormchaser4850 update voluntary evacuation issued pleasant prairie wi far reaching effect sandy tcoxs2p55ae
1409,1,1,2,0,0,3,0,3,0, happy lived thrilough hurricanesandy   
1410,0,0,3,0,0,3,0,3,0, fpizarrodc oficinas gobierno federal cerradas este martes uninoticias sandy
1411,1,1,2,1,2,1,0,3,1,another 36 hour cooped apartment building bored child dog barred nyc park sandy tcolbcgc2uz
1412,0,0,3,0,1,2,0,3,0, warfarecenter potus rightly call red tapebureaucracy sandy support wonderful red tapebureaucracy acceptable time
1413,0,0,3,0,1,2,0,3,0, parawhore182 seeing photo hurricanesandy newyork sky scare saw d die
1414,0,0,3,1,2,1,0,3,0, captainpajamas nt donald trump take 5 million going donate obama s school record give redcross sandy
1415,0,0,3,0,0,3,0,3,0,followback lord hot tcofmsym1og
1416,0,0,3,0,0,3,0,3,0,think like girl got back tat bitch sandy   
1417,0,0,3,0,1,2,0,3,0,wh push pic obama situation room sandy benghazi situation room tcozlfkeb9f
1418,1,1,2,0,0,3,0,3,0,justinbieber stuck inside day cuz hurricanesandy mom making study please make happy follow x
1419,0,0,3,1,3,0,0,3,0, seattledogspot facebook page hurricanesandy lost found pet please forward eastcoast friend tco3bjmx9qq
1420,1,1,2,0,1,2,0,3,0,oh thanks girl nt class monday sandy tcopitvvibg
1421,1,1,2,1,3,0,1,2,1, alfredoflores power went house jersey damn sandy staysafe everyone
1422,0,0,3,0,0,3,0,3,0,cherubcampusorg campuscherub cest  cause dela tempte sandy le serveurs sont en effet hebergs  nyc
1423,0,0,3,1,2,1,0,3,0, hurricannesandy rip 65 victim lost life hurricanesandy rt respect lt3
1424,0,0,3,0,1,2,0,3,0,cant wait get home light sandy
1425,0,0,3,0,0,3,0,3,0,justinbieber hurricanesandy coming state m scared ll mean world said  ll okay namirely  1 lt3
1426,0,0,3,0,1,2,0,3,0,hurricanesandy nyc get ready blow tcog2pwuiv5
1427,0,0,3,0,1,2,0,3,0, therightist barackobama say s monitoring sandy  nt guy monitoring benghazi  yea feel safe 
1428,0,0,3,1,3,0,0,3,0,cnn flooding hit long island resident watch flooding begin long island newyork hurricanesandy  tcoz2xevcyl
1429,0,0,3,0,0,3,0,3,0,praying  nyc sandy safe
1430,0,0,3,1,3,0,0,3,0, nbcnews sandy s economic hit may softened cleanup rebuild insurance payment tco13qfhynl
1431,1,2,1,1,2,1,2,1,1, ymcmbbw hurricanesandy nyc tcofkdw0w5x
1432,0,0,3,0,1,2,0,3,0,please tell jerseyshore douche s got wiped sandy
